latitude,longitude
52.35965,4.95107
52.35965,4.953475
52.35966,4.95588
52.35967,4.958285
52.35968,4.96069
52.35969,4.963096
52.3597,4.965501
52.35971,4.967906
52.35971,4.970311
52.35972,4.972716
52.35973,4.975121
52.36058,4.823583
52.36059,4.825988
52.3606,4.828393
52.36061,4.830798
52.36063,4.833203
52.36064,4.835608
52.36065,4.838014
52.36066,4.840419
52.36067,4.842824
52.36068,4.845229
52.36069,4.847634
52.3607,4.850039
52.36071,4.852444
52.36073,4.854849
52.36074,4.857255
52.36075,4.85966
52.36076,4.862065
52.36077,4.86447
52.36078,4.866875
52.36079,4.86928
52.3608,4.871686
52.36081,4.874091
52.36082,4.876496
52.36083,4.878901
52.36084,4.881306
52.36085,4.883711
52.36086,4.886116
52.36087,4.888521
52.36088,4.890926
52.36089,4.893332
52.3609,4.895737
52.36091,4.898142
52.36092,4.900547
52.36093,4.902952
52.36094,4.905357
52.36095,4.907763
52.36096,4.910168
52.36097,4.912573
52.36098,4.914978
52.36099,4.917383
52.361,4.919788
52.36101,4.922194
52.36102,4.924599
52.36103,4.927004
52.36104,4.929409
52.36105,4.931814
52.36105,4.934219
52.36106,4.936625
52.36107,4.93903
52.36108,4.941435
52.36109,4.94384
52.3611,4.946245
52.36111,4.94865
52.36112,4.951056
52.36113,4.953461
52.36114,4.955866
52.36115,4.958271
52.36115,4.960676
52.36116,4.963081
52.36117,4.965487
52.36118,4.967892
52.36119,4.970297
52.36119,4.972702
52.36121,4.975107
52.36205,4.823564
52.36206,4.825969
52.36208,4.828374
52.36209,4.83078
52.3621,4.833185
52.36211,4.83559
52.36212,4.837996
52.36213,4.840401
52.36214,4.842806
52.36215,4.845211
52.36216,4.847616
52.36217,4.850021
52.36219,4.852427
52.3622,4.854832
52.36221,4.857237
52.36222,4.859642
52.36223,4.862047
52.36224,4.864453
52.36225,4.866858
52.36226,4.869263
52.36227,4.871668
52.36228,4.874074
52.36229,4.876479
52.3623,4.878884
52.36231,4.881289
52.36232,4.883694
52.36234,4.886099
52.36234,4.888505
52.36235,4.89091
52.36237,4.893315
52.36237,4.89572
52.36238,4.898126
52.36239,4.900531
52.3624,4.902936
52.36242,4.905342
52.36242,4.907747
52.36243,4.910152
52.36244,4.912557
52.36245,4.914962
52.36246,4.917367
52.36247,4.919773
52.36248,4.922178
52.36249,4.924583
52.3625,4.926989
52.36251,4.929394
52.36252,4.931799
52.36253,4.934204
52.36254,4.93661
52.36255,4.939015
52.36256,4.94142
52.36256,4.943825
52.36257,4.94623
52.36258,4.948636
52.36259,4.951041
52.3626,4.953446
52.36261,4.955852
52.36262,4.958257
52.36263,4.960662
52.36264,4.963068
52.36264,4.965473
52.36265,4.967878
52.36266,4.970283
52.36267,4.972688
52.36268,4.975094
52.36353,4.823545
52.36354,4.825951
52.36355,4.828356
52.36356,4.830761
52.36357,4.833167
52.36358,4.835572
52.36359,4.837977
52.36361,4.840383
52.36362,4.842788
52.36362,4.845193
52.36364,4.847598
52.36365,4.850004
52.36366,4.852409
52.36367,4.854814
52.36368,4.857219
52.36369,4.859625
52.3637,4.86203
52.36371,4.864435
52.36372,4.86684
52.36374,4.869246
52.36374,4.871651
52.36375,4.874056
52.36377,4.876462
52.36378,4.878867
52.36378,4.881272
52.3638,4.883677
52.36381,4.886083
52.36382,4.888488
52.36383,4.890893
52.36384,4.893299
52.36385,4.895704
52.36386,4.898109
52.36386,4.900515
52.36388,4.90292
52.36389,4.905325
52.3639,4.907731
52.36391,4.910136
52.36391,4.912541
52.36393,4.914947
52.36393,4.917352
52.36395,4.919757
52.36395,4.922163
52.36396,4.924568
52.36397,4.926973
52.36398,4.929379
52.36399,4.931784
52.364,4.934189
52.36401,4.936594
52.36402,4.939
52.36403,4.941405
52.36404,4.94381
52.36404,4.946216
52.36406,4.948621
52.36406,4.951026
52.36407,4.953432
52.36408,4.955837
52.36409,4.958242
52.3641,4.960648
52.36411,4.963053
52.36412,4.965458
52.36412,4.967864
52.36413,4.970269
52.36414,4.972675
52.36415,4.97508
52.365,4.823527
52.36501,4.825932
52.36502,4.828338
52.36503,4.830743
52.36504,4.833148
52.36506,4.835554
52.36507,4.837959
52.36508,4.840364
52.36509,4.84277
52.3651,4.845175
52.36511,4.84758
52.36512,4.849986
52.36513,4.852391
52.36514,4.854796
52.36515,4.857202
52.36517,4.859607
52.36517,4.862012
52.36518,4.864418
52.3652,4.866823
52.36521,4.869229
52.36522,4.871634
52.36523,4.874039
52.36524,4.876445
52.36525,4.87885
52.36526,4.881256
52.36527,4.883661
52.36528,4.886066
52.36529,4.888472
52.3653,4.890877
52.36531,4.893282
52.36532,4.895688
52.36533,4.898093
52.36534,4.900499
52.36535,4.902904
52.36536,4.905309
52.36537,4.907715
52.36538,4.91012
52.36539,4.912526
52.3654,4.914931
52.36541,4.917336
52.36542,4.919742
52.36543,4.922147
52.36544,4.924552
52.36544,4.926958
52.36546,4.929363
52.36546,4.931769
52.36547,4.934174
52.36548,4.93658
52.36549,4.938985
52.3655,4.941391
52.36551,4.943796
52.36552,4.946201
52.36553,4.948606
52.36554,4.951012
52.36554,4.953417
52.36555,4.955823
52.36556,4.958229
52.36557,4.960634
52.36558,4.963039
52.36559,4.965445
52.3656,4.96785
52.3656,4.970255
52.36561,4.972661
52.36562,4.975066
52.36647,4.823508
52.36648,4.825913
52.36649,4.828319
52.3665,4.830724
52.36652,4.83313
52.36653,4.835535
52.36654,4.837941
52.36655,4.840346
52.36656,4.842752
52.36657,4.845157
52.36658,4.847562
52.36659,4.849968
52.3666,4.852373
52.36662,4.854779
52.36663,4.857184
52.36664,4.85959
52.36665,4.861995
52.36666,4.8644
52.36667,4.866806
52.36668,4.869212
52.36669,4.871617
52.3667,4.874022
52.36671,4.876428
52.36672,4.878833
52.36673,4.881239
52.36674,4.883644
52.36675,4.88605
52.36676,4.888455
52.36677,4.890861
52.36678,4.893266
52.36679,4.895671
52.3668,4.898077
52.36681,4.900483
52.36682,4.902888
52.36683,4.905293
52.36684,4.907699
52.36685,4.910104
52.36686,4.91251
52.36687,4.914916
52.36688,4.917321
52.36689,4.919726
52.3669,4.922132
52.36691,4.924537
52.36692,4.926943
52.36693,4.929348
52.36694,4.931754
52.36695,4.934159
52.36695,4.936564
52.36696,4.93897
52.36697,4.941376
52.36698,4.943781
52.36699,4.946187
52.367,4.948592
52.36701,4.950998
52.36702,4.953403
52.36703,4.955809
52.36703,4.958214
52.36704,4.960619
52.36705,4.963025
52.36706,4.965431
52.36707,4.967836
52.36708,4.970242
52.36708,4.972647
52.3671,4.975053
52.36794,4.823489
52.36795,4.825895
52.36797,4.8283
52.36798,4.830706
52.36799,4.833111
52.368,4.835517
52.36801,4.837923
52.36802,4.840328
52.36803,4.842733
52.36804,4.845139
52.36805,4.847545
52.36806,4.84995
52.36808,4.852355
52.36809,4.854761
52.3681,4.857167
52.36811,4.859572
52.36812,4.861978
52.36813,4.864383
52.36814,4.866789
52.36815,4.869195
52.36816,4.8716
52.36817,4.874005
52.36818,4.876411
52.36819,4.878817
52.3682,4.881222
52.36821,4.883627
52.36823,4.886033
52.36823,4.888439
52.36824,4.890844
52.36826,4.89325
52.36826,4.895655
52.36827,4.898061
52.36828,4.900466
52.36829,4.902872
52.36831,4.905277
52.36831,4.907683
52.36832,4.910089
52.36833,4.912494
52.36834,4.9149
52.36835,4.917305
52.36836,4.919711
52.36837,4.922116
52.36838,4.924522
52.36839,4.926928
52.3684,4.929333
52.36841,4.931738
52.36842,4.934144
52.36843,4.93655
52.36843,4.938955
52.36845,4.941361
52.36845,4.943767
52.36846,4.946172
52.36847,4.948577
52.36848,4.950983
52.36849,4.953389
52.3685,4.955794
52.36851,4.9582
52.36852,4.960606
52.36853,4.963011
52.36853,4.965416
52.36854,4.967822
52.36855,4.970228
52.36856,4.972633
52.36857,4.975039
52.36942,4.823471
52.36943,4.825876
52.36944,4.828282
52.36945,4.830688
52.36946,4.833093
52.36947,4.835499
52.36948,4.837904
52.3695,4.84031
52.36951,4.842715
52.36951,4.845121
52.36953,4.847527
52.36954,4.849932
52.36955,4.852338
52.36956,4.854743
52.36957,4.857149
52.36958,4.859555
52.36959,4.86196
52.3696,4.864366
52.36961,4.866772
52.36963,4.869177
52.36963,4.871583
52.36964,4.873988
52.36966,4.876394
52.36967,4.878799
52.36967,4.881205
52.36969,4.883611
52.3697,4.886016
52.36971,4.888422
52.36972,4.890828
52.36973,4.893233
52.36974,4.895639
52.36975,4.898045
52.36975,4.90045
52.36977,4.902856
52.36978,4.905262
52.36979,4.907667
52.3698,4.910073
52.3698,4.912478
52.36982,4.914884
52.36982,4.91729
52.36983,4.919695
52.36984,4.922101
52.36985,4.924507
52.36986,4.926912
52.36987,4.929318
52.36988,4.931724
52.36989,4.934129
52.3699,4.936535
52.36991,4.938941
52.36992,4.941346
52.36993,4.943752
52.36993,4.946157
52.36995,4.948563
52.36995,4.950969
52.36996,4.953374
52.36997,4.95578
52.36998,4.958186
52.36999,4.960591
52.37,4.962997
52.37001,4.965403
52.37001,4.967808
52.37002,4.970214
52.37003,4.97262
52.37004,4.975025
52.37089,4.823452
52.3709,4.825858
52.37091,4.828263
52.37092,4.830669
52.37093,4.833075
52.37094,4.83548
52.37096,4.837886
52.37097,4.840292
52.37098,4.842697
52.37099,4.845103
52.371,4.847509
52.37101,4.849915
52.37102,4.85232
52.37103,4.854726
52.37104,4.857131
52.37106,4.859537
52.37106,4.861943
52.37107,4.864348
52.37109,4.866754
52.3711,4.86916
52.37111,4.871565
52.37112,4.873971
52.37113,4.876377
52.37114,4.878783
52.37115,4.881188
52.37116,4.883594
52.37117,4.886
52.37118,4.888405
52.37119,4.890811
52.3712,4.893217
52.37121,4.895623
52.37122,4.898028
52.37123,4.900434
52.37124,4.90284
52.37125,4.905245
52.37126,4.907651
52.37127,4.910057
52.37128,4.912463
52.37129,4.914868
52.3713,4.917274
52.37131,4.91968
52.37132,4.922085
52.37133,4.924491
52.37133,4.926897
52.37135,4.929303
52.37135,4.931708
52.37136,4.934114
52.37137,4.93652
52.37138,4.938926
52.37139,4.941331
52.3714,4.943737
52.37141,4.946143
52.37142,4.948548
52.37143,4.950954
52.37143,4.95336
52.37144,4.955766
52.37145,4.958171
52.37146,4.960577
52.37147,4.962983
52.37148,4.965389
52.37149,4.967794
52.37149,4.9702
52.3715,4.972606
52.37151,4.975012
52.37236,4.823433
52.37237,4.825839
52.37238,4.828245
52.37239,4.83065
52.37241,4.833056
52.37242,4.835462
52.37243,4.837868
52.37244,4.840273
52.37245,4.842679
52.37246,4.845085
52.37247,4.847491
52.37248,4.849896
52.37249,4.852302
52.37251,4.854708
52.37252,4.857114
52.37253,4.859519
52.37254,4.861926
52.37255,4.864331
52.37256,4.866737
52.37257,4.869143
52.37258,4.871549
52.37259,4.873954
52.3726,4.87636
52.37261,4.878766
52.37262,4.881172
52.37263,4.883577
52.37264,4.885983
52.37265,4.888389
52.37266,4.890795
52.37267,4.8932
52.37268,4.895606
52.37269,4.898012
52.3727,4.900418
52.37271,4.902823
52.37272,4.90523
52.37273,4.907635
52.37274,4.910041
52.37275,4.912447
52.37276,4.914853
52.37277,4.917258
52.37278,4.919664
52.37279,4.92207
52.3728,4.924476
52.37281,4.926882
52.37282,4.929287
52.37283,4.931693
52.37284,4.934099
52.37284,4.936505
52.37285,4.93891
52.37286,4.941317
52.37287,4.943722
52.37288,4.946128
52.37289,4.948534
52.3729,4.95094
52.37291,4.953345
52.37292,4.955751
52.37292,4.958157
52.37293,4.960563
52.37294,4.962969
52.37295,4.965374
52.37296,4.967781
52.37297,4.970186
52.37297,4.972592
52.37299,4.974998
52.37383,4.823414
52.37384,4.82582
52.37386,4.828226
52.37387,4.830632
52.37388,4.833038
52.37389,4.835443
52.3739,4.83785
52.37391,4.840255
52.37392,4.842661
52.37393,4.845067
52.37394,4.847473
52.37395,4.849879
52.37397,4.852284
52.37398,4.854691
52.37399,4.857096
52.374,4.859502
52.37401,4.861908
52.37402,4.864314
52.37403,4.86672
52.37404,4.869125
52.37405,4.871531
52.37406,4.873937
52.37407,4.876343
52.37408,4.878749
52.37409,4.881155
52.3741,4.883561
52.37411,4.885966
52.37412,4.888372
52.37413,4.890778
52.37415,4.893184
52.37415,4.89559
52.37416,4.897996
52.37417,4.900402
52.37418,4.902808
52.3742,4.905213
52.3742,4.907619
52.37421,4.910025
52.37422,4.912431
52.37423,4.914837
52.37424,4.917243
52.37425,4.919649
52.37426,4.922055
52.37427,4.92446
52.37428,4.926867
52.37429,4.929272
52.3743,4.931678
52.37431,4.934084
52.37432,4.93649
52.37432,4.938896
52.37434,4.941302
52.37434,4.943707
52.37435,4.946114
52.37436,4.948519
52.37437,4.950925
52.37438,4.953331
52.37439,4.955737
52.3744,4.958143
52.3744,4.960549
52.37442,4.962955
52.37442,4.965361
52.37443,4.967766
52.37444,4.970172
52.37445,4.972579
52.37446,4.974984
52.37531,4.823396
52.37532,4.825802
52.37533,4.828207
52.37534,4.830614
52.37535,4.833019
52.37536,4.835425
52.37537,4.837831
52.37539,4.840237
52.3754,4.842643
52.3754,4.845049
52.37542,4.847455
52.37543,4.849861
52.37544,4.852267
52.37545,4.854673
52.37546,4.857079
52.37547,4.859485
52.37548,4.86189
52.37549,4.864296
52.3755,4.866703
52.37551,4.869108
52.37552,4.871514
52.37553,4.87392
52.37555,4.876326
52.37556,4.878732
52.37556,4.881138
52.37558,4.883544
52.37559,4.88595
52.3756,4.888356
52.37561,4.890762
52.37562,4.893167
52.37563,4.895574
52.37564,4.89798
52.37564,4.900385
52.37566,4.902792
52.37567,4.905198
52.37568,4.907603
52.37569,4.910009
52.37569,4.912416
52.37571,4.914821
52.37571,4.917227
52.37572,4.919633
52.37573,4.922039
52.37574,4.924445
52.37575,4.926851
52.37576,4.929257
52.37577,4.931663
52.37578,4.934069
52.37579,4.936475
52.3758,4.938881
52.37581,4.941287
52.37582,4.943693
52.37582,4.946099
52.37584,4.948505
52.37584,4.950911
52.37585,4.953317
52.37586,4.955723
52.37587,4.958128
52.37588,4.960535
52.37589,4.962941
52.3759,4.965347
52.3759,4.967752
52.37591,4.970159
52.37592,4.972565
52.37593,4.97497
52.37678,4.823377
52.37679,4.825783
52.3768,4.828189
52.37681,4.830595
52.37682,4.833001
52.37683,4.835407
52.37685,4.837813
52.37686,4.840219
52.37687,4.842625
52.37688,4.845031
52.37689,4.847437
52.3769,4.849843
52.37691,4.852249
52.37692,4.854655
52.37693,4.857061
52.37695,4.859467
52.37695,4.861873
52.37696,4.864279
52.37698,4.866685
52.37699,4.869091
52.377,4.871497
52.37701,4.873903
52.37702,4.876309
52.37703,4.878715
52.37704,4.881121
52.37705,4.883527
52.37706,4.885933
52.37707,4.888339
52.37708,4.890745
52.37709,4.893151
52.3771,4.895557
52.37711,4.897964
52.37712,4.900369
52.37713,4.902775
52.37714,4.905181
52.37715,4.907588
52.37716,4.909994
52.37717,4.9124
52.37718,4.914805
52.37719,4.917212
52.3772,4.919618
52.3772,4.922024
52.37722,4.92443
52.37722,4.926836
52.37724,4.929242
52.37724,4.931648
52.37725,4.934054
52.37726,4.93646
52.37727,4.938866
52.37728,4.941272
52.37729,4.943678
52.3773,4.946084
52.37731,4.94849
52.37732,4.950896
52.37732,4.953302
52.37733,4.955709
52.37734,4.958115
52.37735,4.96052
52.37736,4.962926
52.37737,4.965333
52.37738,4.967739
52.37738,4.970145
52.37739,4.972551
52.3774,4.974957
52.37825,4.823359
52.37826,4.825764
52.37827,4.82817
52.37828,4.830576
52.3783,4.832983
52.37831,4.835389
52.37832,4.837795
52.37833,4.840201
52.37834,4.842607
52.37835,4.845013
52.37836,4.847419
52.37837,4.849825
52.37838,4.852231
52.3784,4.854637
52.37841,4.857043
52.37842,4.859449
52.37843,4.861856
52.37844,4.864262
52.37845,4.866668
52.37846,4.869074
52.37847,4.87148
52.37848,4.873886
52.37849,4.876292
52.3785,4.878698
52.37851,4.881104
52.37852,4.883511
52.37853,4.885917
52.37854,4.888323
52.37855,4.890729
52.37856,4.893135
52.37857,4.895541
52.37858,4.897947
52.37859,4.900353
52.3786,4.90276
52.37861,4.905165
52.37862,4.907571
52.37863,4.909977
52.37864,4.912384
52.37865,4.91479
52.37866,4.917196
52.37867,4.919602
52.37868,4.922008
52.37869,4.924414
52.3787,4.92682
52.37871,4.929226
52.37872,4.931633
52.37873,4.934039
52.37873,4.936445
52.37874,4.938851
52.37875,4.941257
52.37876,4.943664
52.37877,4.94607
52.37878,4.948476
52.37879,4.950882
52.3788,4.953288
52.37881,4.955694
52.37881,4.9581
52.37882,4.960506
52.37883,4.962913
52.37884,4.965319
52.37885,4.967725
52.37886,4.970131
52.37887,4.972537
52.37888,4.974943
52.37972,4.823339
52.37973,4.825746
52.37975,4.828152
52.37976,4.830558
52.37977,4.832964
52.37978,4.835371
52.37979,4.837777
52.3798,4.840183
52.37981,4.842589
52.37982,4.844995
52.37983,4.847401
52.37984,4.849807
52.37986,4.852213
52.37987,4.85462
52.37988,4.857026
52.37989,4.859432
52.3799,4.861838
52.37991,4.864244
52.37992,4.866651
52.37993,4.869057
52.37994,4.871463
52.37995,4.873869
52.37996,4.876275
52.37997,4.878681
52.37998,4.881088
52.37999,4.883494
52.38,4.8859
52.38001,4.888306
52.38002,4.890712
52.38004,4.893118
52.38004,4.895525
52.38005,4.897931
52.38006,4.900337
52.38007,4.902743
52.38008,4.905149
52.38009,4.907556
52.3801,4.909962
52.38011,4.912368
52.38012,4.914774
52.38013,4.917181
52.38014,4.919587
52.38015,4.921993
52.38016,4.924399
52.38017,4.926805
52.38018,4.929212
52.38019,4.931618
52.3802,4.934024
52.38021,4.93643
52.38021,4.938836
52.38023,4.941242
52.38023,4.943649
52.38024,4.946055
52.38025,4.948461
52.38026,4.950867
52.38027,4.953273
52.38028,4.95568
52.38029,4.958086
52.38029,4.960492
52.38031,4.962898
52.38031,4.965304
52.38032,4.967711
52.38033,4.970117
52.38034,4.972523
52.38035,4.974929
52.3812,4.823321
52.38121,4.825727
52.38122,4.828134
52.38123,4.83054
52.38124,4.832946
52.38125,4.835352
52.38126,4.837758
52.38128,4.840165
52.38129,4.842571
52.38129,4.844977
52.38131,4.847383
52.38132,4.84979
52.38133,4.852196
52.38134,4.854602
52.38135,4.857008
52.38136,4.859415
52.38137,4.861821
52.38138,4.864227
52.38139,4.866633
52.3814,4.86904
52.38141,4.871446
52.38142,4.873852
52.38144,4.876258
52.38145,4.878664
52.38145,4.881071
52.38147,4.883477
52.38148,4.885883
52.38148,4.888289
52.3815,4.890696
52.38151,4.893102
52.38152,4.895508
52.38153,4.897914
52.38153,4.900321
52.38155,4.902727
52.38156,4.905133
52.38157,4.90754
52.38158,4.909946
52.38158,4.912352
52.3816,4.914759
52.3816,4.917165
52.38161,4.919571
52.38162,4.921978
52.38163,4.924384
52.38164,4.92679
52.38165,4.929196
52.38166,4.931602
52.38167,4.934009
52.38168,4.936415
52.38169,4.938821
52.3817,4.941227
52.38171,4.943634
52.38171,4.94604
52.38173,4.948446
52.38173,4.950853
52.38174,4.953259
52.38175,4.955666
52.38176,4.958072
52.38177,4.960478
52.38178,4.962884
52.38179,4.965291
52.38179,4.967697
52.3818,4.970103
52.38181,4.972509
52.38182,4.974916
52.38267,4.823302
52.38268,4.825708
52.38269,4.828115
52.3827,4.830521
52.38271,4.832927
52.38272,4.835334
52.38274,4.83774
52.38275,4.840147
52.38276,4.842553
52.38277,4.844959
52.38278,4.847365
52.38279,4.849771
52.3828,4.852178
52.38281,4.854584
52.38282,4.856991
52.38284,4.859397
52.38284,4.861803
52.38285,4.86421
52.38287,4.866616
52.38288,4.869022
52.38288,4.871428
52.3829,4.873835
52.38291,4.876241
52.38292,4.878648
52.38293,4.881054
52.38294,4.883461
52.38295,4.885867
52.38296,4.888273
52.38297,4.890679
52.38298,4.893085
52.38299,4.895492
52.383,4.897898
52.38301,4.900305
52.38302,4.902711
52.38303,4.905118
52.38304,4.907524
52.38305,4.90993
52.38306,4.912336
52.38307,4.914743
52.38308,4.917149
52.38309,4.919556
52.38309,4.921962
52.38311,4.924368
52.38311,4.926775
52.38313,4.929181
52.38313,4.931587
52.38314,4.933994
52.38315,4.9364
52.38316,4.938807
52.38317,4.941213
52.38318,4.943619
52.38319,4.946025
52.3832,4.948432
52.38321,4.950838
52.38321,4.953245
52.38322,4.955651
52.38323,4.958057
52.38324,4.960464
52.38325,4.96287
52.38326,4.965277
52.38327,4.967683
52.38327,4.970089
52.38329,4.972496
52.38329,4.974902
52.38414,4.823284
52.38415,4.82569
52.38416,4.828096
52.38417,4.830503
52.38419,4.832909
52.3842,4.835315
52.38421,4.837722
52.38422,4.840128
52.38423,4.842535
52.38424,4.844941
52.38425,4.847347
52.38426,4.849754
52.38427,4.85216
52.38428,4.854567
52.3843,4.856973
52.38431,4.859379
52.38432,4.861786
52.38433,4.864192
52.38434,4.866599
52.38435,4.869005
52.38436,4.871411
52.38437,4.873818
52.38438,4.876225
52.38439,4.878631
52.3844,4.881037
52.38441,4.883443
52.38442,4.88585
52.38443,4.888257
52.38444,4.890663
52.38445,4.893069
52.38446,4.895476
52.38447,4.897882
52.38448,4.900289
52.38449,4.902695
52.3845,4.905101
52.38451,4.907508
52.38452,4.909914
52.38453,4.912321
52.38454,4.914727
52.38455,4.917134
52.38456,4.91954
52.38457,4.921947
52.38458,4.924353
52.38459,4.926759
52.3846,4.929166
52.38461,4.931572
52.38462,4.933979
52.38462,4.936385
52.38463,4.938792
52.38464,4.941198
52.38465,4.943604
52.38466,4.946011
52.38467,4.948417
52.38468,4.950824
52.38469,4.95323
52.3847,4.955637
52.3847,4.958043
52.38471,4.96045
52.38472,4.962856
52.38473,4.965262
52.38474,4.967669
52.38475,4.970076
52.38476,4.972482
52.38477,4.974888
52.38561,4.823265
52.38562,4.825671
52.38564,4.828078
52.38565,4.830484
52.38566,4.832891
52.38567,4.835297
52.38568,4.837704
52.38569,4.84011
52.3857,4.842516
52.38571,4.844923
52.38572,4.84733
52.38573,4.849736
52.38575,4.852142
52.38576,4.854549
52.38577,4.856956
52.38578,4.859362
52.38579,4.861768
52.3858,4.864175
52.38581,4.866581
52.38582,4.868988
52.38583,4.871394
52.38584,4.873801
52.38585,4.876207
52.38586,4.878614
52.38587,4.881021
52.38588,4.883427
52.38589,4.885833
52.3859,4.88824
52.38591,4.890646
52.38593,4.893053
52.38593,4.895459
52.38594,4.897866
52.38595,4.900272
52.38596,4.902679
52.38597,4.905086
52.38598,4.907492
52.38599,4.909898
52.386,4.912305
52.38601,4.914711
52.38602,4.917118
52.38603,4.919525
52.38604,4.921931
52.38605,4.924337
52.38606,4.926744
52.38607,4.929151
52.38608,4.931557
52.38609,4.933964
52.3861,4.93637
52.3861,4.938776
52.38612,4.941183
52.38612,4.94359
52.38613,4.945996
52.38614,4.948403
52.38615,4.950809
52.38616,4.953216
52.38617,4.955622
52.38618,4.958029
52.38618,4.960435
52.3862,4.962842
52.3862,4.965249
52.38621,4.967655
52.38622,4.970062
52.38623,4.972468
52.38624,4.974874
52.38708,4.823246
52.3871,4.825653
52.38711,4.828059
52.38712,4.830466
52.38713,4.832872
52.38714,4.835279
52.38715,4.837685
52.38717,4.840092
52.38718,4.842498
52.38718,4.844905
52.3872,4.847311
52.38721,4.849718
52.38722,4.852125
52.38723,4.854531
52.38724,4.856938
52.38725,4.859344
52.38726,4.861751
52.38727,4.864158
52.38728,4.866564
52.38729,4.868971
52.3873,4.871377
52.38731,4.873784
52.38733,4.87619
52.38734,4.878597
52.38734,4.881003
52.38736,4.88341
52.38737,4.885817
52.38737,4.888223
52.38739,4.89063
52.3874,4.893036
52.38741,4.895443
52.38742,4.89785
52.38742,4.900256
52.38744,4.902663
52.38745,4.905069
52.38745,4.907476
52.38747,4.909883
52.38747,4.912289
52.38749,4.914696
52.38749,4.917102
52.3875,4.919509
52.38751,4.921916
52.38752,4.924322
52.38753,4.926729
52.38754,4.929135
52.38755,4.931542
52.38756,4.933949
52.38757,4.936355
52.38758,4.938762
52.38759,4.941168
52.3876,4.943575
52.3876,4.945982
52.38762,4.948388
52.38762,4.950795
52.38763,4.953201
52.38764,4.955608
52.38765,4.958014
52.38766,4.960421
52.38767,4.962828
52.38768,4.965235
52.38768,4.967641
52.38769,4.970048
52.3877,4.972455
52.38771,4.974861
52.38856,4.823227
52.38857,4.825634
52.38858,4.828041
52.38859,4.830447
52.3886,4.832854
52.38861,4.83526
52.38863,4.837667
52.38864,4.840074
52.38865,4.84248
52.38866,4.844887
52.38867,4.847293
52.38868,4.8497
52.38869,4.852107
52.3887,4.854514
52.38871,4.85692
52.38873,4.859327
52.38873,4.861733
52.38874,4.86414
52.38876,4.866547
52.38877,4.868953
52.38877,4.87136
52.38879,4.873767
52.3888,4.876173
52.38881,4.87858
52.38882,4.880987
52.38883,4.883393
52.38884,4.8858
52.38885,4.888206
52.38886,4.890614
52.38887,4.89302
52.38888,4.895427
52.38889,4.897833
52.3889,4.90024
52.38891,4.902647
52.38892,4.905053
52.38893,4.90746
52.38894,4.909867
52.38895,4.912273
52.38896,4.91468
52.38897,4.917087
52.38898,4.919493
52.38898,4.9219
52.389,4.924307
52.389,4.926713
52.38902,4.92912
52.38902,4.931527
52.38903,4.933934
52.38904,4.93634
52.38905,4.938747
52.38906,4.941154
52.38907,4.94356
52.38908,4.945967
52.38909,4.948374
52.3891,4.95078
52.3891,4.953187
52.38911,4.955594
52.38912,4.958001
52.38913,4.960407
52.38914,4.962814
52.38915,4.96522
52.38916,4.967627
52.38916,4.970034
52.38918,4.972441
52.38918,4.974847
52.39003,4.823208
52.39004,4.825615
52.39005,4.828022
52.39006,4.830429
52.39008,4.832835
52.39009,4.835242
52.3901,4.837649
52.39011,4.840055
52.39012,4.842462
52.39013,4.844869
52.39014,4.847276
52.39015,4.849682
52.39016,4.852089
52.39017,4.854496
52.39019,4.856903
52.3902,4.859309
52.39021,4.861716
52.39022,4.864123
52.39023,4.866529
52.39024,4.868936
52.39025,4.871343
52.39026,4.87375
52.39027,4.876156
52.39028,4.878563
52.39029,4.88097
52.3903,4.883377
52.39031,4.885783
52.39032,4.88819
52.39033,4.890597
52.39034,4.893003
52.39035,4.895411
52.39036,4.897817
52.39037,4.900224
52.39038,4.902631
52.39039,4.905037
52.3904,4.907444
52.39041,4.909851
52.39042,4.912258
52.39043,4.914664
52.39044,4.917071
52.39045,4.919478
52.39046,4.921885
52.39047,4.924292
52.39048,4.926698
52.39049,4.929105
52.3905,4.931512
52.39051,4.933918
52.39051,4.936325
52.39052,4.938732
52.39053,4.941139
52.39054,4.943545
52.39055,4.945952
52.39056,4.948359
52.39057,4.950766
52.39058,4.953173
52.39059,4.955579
52.39059,4.957986
52.3906,4.960393
52.39061,4.9628
52.39062,4.965207
52.39063,4.967613
52.39064,4.97002
52.39065,4.972427
52.39066,4.974833
52.3915,4.82319
52.39151,4.825597
52.39153,4.828003
52.39154,4.83041
52.39155,4.832817
52.39156,4.835224
52.39157,4.837631
52.39158,4.840037
52.39159,4.842444
52.3916,4.844851
52.39161,4.847258
52.39162,4.849665
52.39164,4.852071
52.39165,4.854478
52.39166,4.856885
52.39167,4.859292
52.39168,4.861699
52.39169,4.864105
52.3917,4.866512
52.39171,4.868919
52.39172,4.871326
52.39173,4.873733
52.39174,4.87614
52.39175,4.878546
52.39176,4.880953
52.39177,4.88336
52.39178,4.885767
52.39179,4.888174
52.3918,4.89058
52.39182,4.892987
52.39182,4.895394
52.39183,4.897801
52.39184,4.900208
52.39185,4.902615
52.39186,4.905021
52.39187,4.907428
52.39188,4.909835
52.39189,4.912242
52.3919,4.914649
52.39191,4.917056
52.39192,4.919462
52.39193,4.921869
52.39194,4.924276
52.39195,4.926683
52.39196,4.92909
